Player ID,Player Name,Opponent,Opponent_Overall_Final_Batting_Score,Final_Opponent_Score_Recent,Fill_Type,Final_Home_Batting_Score,Final_Away_Batting_Score,Final_Score_Spin,Final_Score_Pace,Powerplay_Score,Middle_Over_Score,Death_Over_Score,Final_Batsman_Overall_score,Position,Final_Position_Batting_Score,Role
576,Rohit Sharma,Australia,0.540911348,0.643669546,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.725968134,0.585520892,0.151629606,0.6588820459087175,6,0.3282803113044844,Batsman
576,Rohit Sharma,Australia,0.540911348,0.643669546,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.725968134,0.585520892,0.151629606,0.6588820459087175,7,0.2474701881907122,Batsman
576,Rohit Sharma,England,0.652378276,0.555437177,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.73476467,0.547161846,0.132934576,0.6588820459087175,1,0.7835422613192801,Batsman
576,Rohit Sharma,England,0.652378276,0.555437177,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.73476467,0.547161846,0.132934576,0.6588820459087175,2,0.6410790106437411,Batsman
576,Rohit Sharma,England,0.652378276,0.555437177,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.73476467,0.547161846,0.132934576,0.6588820459087175,3,0.3666049396301307,Batsman
576,Rohit Sharma,England,0.652378276,0.555437177,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.73476467,0.547161846,0.132934576,0.6588820459087175,4,0.4300629305037478,Batsman
576,Rohit Sharma,England,0.652378276,0.555437177,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.73476467,0.547161846,0.132934576,0.6588820459087175,5,0.3595250101916867,Batsman
576,Rohit Sharma,England,0.652378276,0.555437177,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.73476467,0.547161846,0.132934576,0.6588820459087175,6,0.3282803113044844,Batsman
576,Rohit Sharma,England,0.652378276,0.555437177,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.73476467,0.547161846,0.132934576,0.6588820459087175,7,0.2474701881907122,Batsman
576,Rohit Sharma,New Zealand,0.562223985,0.5028,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.502684013,0.446262188,0.181567088,0.6588820459087175,1,0.7835422613192801,Batsman
576,Rohit Sharma,New Zealand,0.562223985,0.5028,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.502684013,0.446262188,0.181567088,0.6588820459087175,2,0.6410790106437411,Batsman
576,Rohit Sharma,New Zealand,0.562223985,0.5028,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.502684013,0.446262188,0.181567088,0.6588820459087175,3,0.3666049396301307,Batsman
576,Rohit Sharma,New Zealand,0.562223985,0.5028,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.502684013,0.446262188,0.181567088,0.6588820459087175,4,0.4300629305037478,Batsman
576,Rohit Sharma,New Zealand,0.562223985,0.5028,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.502684013,0.446262188,0.181567088,0.6588820459087175,5,0.3595250101916867,Batsman
576,Rohit Sharma,New Zealand,0.562223985,0.5028,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.502684013,0.446262188,0.181567088,0.6588820459087175,6,0.3282803113044844,Batsman
576,Rohit Sharma,New Zealand,0.562223985,0.5028,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.502684013,0.446262188,0.181567088,0.6588820459087175,7,0.2474701881907122,Batsman
576,Rohit Sharma,West Indies,0.718185872,0.475846862,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.780783757,0.645423058,0.10553397,0.6588820459087175,1,0.7835422613192801,Batsman
576,Rohit Sharma,West Indies,0.718185872,0.475846862,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.780783757,0.645423058,0.10553397,0.6588820459087175,2,0.6410790106437411,Batsman
576,Rohit Sharma,West Indies,0.718185872,0.475846862,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.780783757,0.645423058,0.10553397,0.6588820459087175,3,0.3666049396301307,Batsman
576,Rohit Sharma,West Indies,0.718185872,0.475846862,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.780783757,0.645423058,0.10553397,0.6588820459087175,4,0.4300629305037478,Batsman
576,Rohit Sharma,West Indies,0.718185872,0.475846862,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.780783757,0.645423058,0.10553397,0.6588820459087175,5,0.3595250101916867,Batsman
576,Rohit Sharma,West Indies,0.718185872,0.475846862,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.780783757,0.645423058,0.10553397,0.6588820459087175,6,0.3282803113044844,Batsman
576,Rohit Sharma,West Indies,0.718185872,0.475846862,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.780783757,0.645423058,0.10553397,0.6588820459087175,7,0.2474701881907122,Batsman
576,Rohit Sharma,South Africa,0.612872062,0.310632543,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.661044626,0.49626027,0.132934576,0.6588820459087175,1,0.7835422613192801,Batsman
576,Rohit Sharma,South Africa,0.612872062,0.310632543,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.661044626,0.49626027,0.132934576,0.6588820459087175,2,0.6410790106437411,Batsman
576,Rohit Sharma,South Africa,0.612872062,0.310632543,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.661044626,0.49626027,0.132934576,0.6588820459087175,3,0.3666049396301307,Batsman
576,Rohit Sharma,South Africa,0.612872062,0.310632543,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.661044626,0.49626027,0.132934576,0.6588820459087175,4,0.4300629305037478,Batsman
576,Rohit Sharma,South Africa,0.612872062,0.310632543,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.661044626,0.49626027,0.132934576,0.6588820459087175,5,0.3595250101916867,Batsman
576,Rohit Sharma,South Africa,0.612872062,0.310632543,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.661044626,0.49626027,0.132934576,0.6588820459087175,6,0.3282803113044844,Batsman
576,Rohit Sharma,South Africa,0.612872062,0.310632543,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.661044626,0.49626027,0.132934576,0.6588820459087175,7,0.2474701881907122,Batsman
576,Rohit Sharma,Pakistan,0.301941898,0.431734482,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.53781299,0.446262188,0.151629606,0.6588820459087175,1,0.7835422613192801,Batsman
